Timestamp,Sensor_ID,Pressure (bar),Flow Rate (L/s),Temperature (°C),Leak Status,Burst Status,Risk_Level
07-02-2024 13:35,S004,2.456863561,181.601073017,24.689456642,1,0,Low
07-02-2024 13:40,S004,3.663903241,132.224196386,13.483746413,0,0,Low
07-02-2024 13:45,S003,2.809024116,163.958711006,27.452099023,1,0,Low
07-02-2024 13:50,S008,4.179026895,214.066200968,14.857457231,1,1,Medium
07-02-2024 13:55,S003,2.202518089,139.961955508,14.489823358,1,0,Low
07-02-2024 14:00,S010,2.330567317,202.079208236,27.588457122,1,1,Low
07-02-2024 14:05,S010,2.382649712,191.548974658,17.402066457,1,1,Low
07-02-2024 14:10,S003,2.22539623,137.32376045,22.653571421,1,0,Low
07-02-2024 14:15,S010,2.281031494,90.689874554,15.118850764,0,0,Low
07-02-2024 14:20,S003,3.997410921,206.019736563,20.464449417,1,1,Medium
07-02-2024 14:25,S010,2.160480275,97.463701647,22.422604519,1,0,Low
07-02-2024 14:30,S001,2.012548085,204.29575922,18.288498595,0,1,Low
07-02-2024 14:35,S005,2.274981732,60.384937402,27.276362079,0,0,Low
07-02-2024 14:40,S004,2.055848251,67.489328325,18.697280355,0,1,Low
07-02-2024 14:45,S003,2.185462963,57.610136295,11.744819004,0,1,Low
07-02-2024 14:50,S009,4.274856006,184.087665019,24.795052437,1,0,High
07-02-2024 14:55,S003,3.054895485,153.401817683,12.022690626,0,0,Low
07-02-2024 15:00,S001,2.445482214,66.924596117,24.88167691,0,0,Low
07-02-2024 15:05,S006,3.983976914,156.524539306,19.471874862,0,0,Low
07-02-2024 15:10,S008,2.619462039,157.257681993,13.579023781,0,1,Low
07-02-2024 15:15,S008,2.823931818,196.266988753,13.646162856,1,1,Low
07-02-2024 15:20,S003,2.320863273,180.445597217,27.426176055,1,1,Low
07-02-2024 15:25,S005,3.135108687,180.250215802,29.202022155,1,1,Medium
07-02-2024 15:30,S005,3.352582147,209.992999589,14.579319181,0,1,Low
07-02-2024 15:35,S004,2.768921888,53.970520937,15.983837083,0,0,Low
07-02-2024 15:40,S001,2.00516018,180.768171514,18.021406679,1,0,Low
07-02-2024 15:45,S002,4.167390036,103.096932291,24.639491493,1,0,Medium
07-02-2024 15:50,S007,4.07198336,53.364094122,21.123100437,1,1,Medium
07-02-2024 15:55,S005,3.538294002,131.769121039,24.736849787,0,0,Low
07-02-2024 16:00,S008,3.254454469,156.304237826,18.064167848,1,1,Low
07-02-2024 16:05,S009,3.988936865,65.769756265,14.759819052,0,0,Low
07-02-2024 16:10,S006,2.37564139,202.391878825,26.902902191,0,1,Low
07-02-2024 16:15,S002,3.212267828,172.665654723,15.689947399,0,1,Low
07-02-2024 16:20,S009,2.17944663,87.183986256,26.820185999,0,1,Low
07-02-2024 16:25,S002,2.658246535,183.957845704,24.072167316,0,1,Low
07-02-2024 16:30,S005,3.49920301,129.853710811,23.432671735,1,0,Low
07-02-2024 16:35,S004,3.952622314,144.038728548,11.849474005,1,0,Medium
07-02-2024 16:40,S001,3.831606864,55.878083028,23.845969945,0,0,Low
07-02-2024 16:45,S008,4.477056019,199.07984696,28.988637264,1,0,High
07-02-2024 16:50,S008,3.627816598,104.149313578,12.472816237,0,0,Low
07-02-2024 16:55,S007,4.09327903,55.49019081,13.032805199,0,1,Low
07-02-2024 17:00,S006,2.906378442,65.835078844,17.223630156,1,0,Low
07-02-2024 17:05,S006,3.128194969,148.547506242,12.342445057,0,1,Low
07-02-2024 17:10,S009,2.433075059,74.049305032,11.153679112,1,1,Low
07-02-2024 17:15,S008,4.403199511,68.447940453,29.195245852,1,1,Medium
07-02-2024 17:20,S010,2.566133032,96.142795065,20.60894424,0,1,Low
07-02-2024 17:25,S001,4.270267206,107.569890809,15.364160533,1,1,Medium
07-02-2024 17:30,S005,2.425101582,59.713461469,27.500789138,1,1,Low
07-02-2024 17:35,S009,4.394931178,129.964760952,17.900135013,0,0,Low
07-02-2024 17:40,S005,2.562750584,76.975362125,15.901058814,0,0,Low
07-02-2024 17:45,S007,2.242245392,158.070163207,29.353982203,0,0,Medium
07-02-2024 17:50,S004,2.071647503,148.072835548,15.418576033,1,0,Low
07-02-2024 17:55,S008,2.804691352,78.441969818,18.245950512,1,0,Low
07-02-2024 18:00,S003,2.390482331,190.328455924,22.7461579,0,1,Low
07-02-2024 18:05,S008,3.275369705,91.66888812,24.975964297,1,1,Low
07-02-2024 18:10,S001,3.093346213,104.834602533,19.998902069,0,1,Low
07-02-2024 18:15,S001,2.836569746,198.085712889,19.460713555,1,1,Low
07-02-2024 18:20,S007,3.544713176,55.310233179,19.081196243,1,1,Medium
07-02-2024 18:25,S006,2.578727837,143.009254378,26.337020875,1,0,Low
07-02-2024 18:30,S007,2.719157635,219.737903838,27.913003437,1,0,Low
07-02-2024 18:35,S005,4.37300997,78.413179837,29.369806935,0,0,Medium
07-02-2024 18:40,S008,2.240627834,89.393312385,18.200619753,0,0,Low
07-02-2024 18:45,S008,3.470582484,76.673250925,14.979156702,1,1,Low
07-02-2024 18:50,S008,3.20934888,123.878965536,26.101622105,1,0,Low
07-02-2024 18:55,S001,2.901171198,72.621420569,19.227668587,0,1,Low
07-02-2024 19:00,S009,2.810706667,186.676082171,16.117375995,1,0,Low
07-02-2024 19:05,S009,3.166912313,51.60902986,25.938639259,0,1,Low
07-02-2024 19:10,S009,3.81738958,102.976182705,22.793399801,0,1,Low
07-02-2024 19:15,S001,2.228992971,145.13946337,26.864003901,1,0,Low
07-02-2024 19:20,S004,4.316075003,154.868781336,19.735592458,1,1,Medium
07-02-2024 19:25,S003,2.236379354,139.392081665,24.281068896,1,0,Low
07-02-2024 19:30,S003,3.510766228,189.924957021,10.735093441,1,1,Medium
07-02-2024 19:35,S009,3.881487837,140.356456915,11.264764943,1,1,Medium
07-02-2024 19:40,S002,3.453504262,134.666713698,14.326805587,0,0,Low
07-02-2024 19:45,S001,3.675923646,167.444322635,27.252570821,1,1,Medium
07-02-2024 19:50,S007,2.207992505,73.115480671,20.017975224,0,1,Low
07-02-2024 19:55,S002,2.732422513,164.9608621,24.796262992,0,1,Low
07-02-2024 20:00,S007,2.870734263,191.955072112,24.822074295,0,0,Low
07-02-2024 20:05,S009,2.001786192,169.282956034,10.205396383,0,1,Low
07-02-2024 20:10,S002,4.301631104,128.446442275,15.036821889,0,1,Low
07-02-2024 20:15,S005,2.513117341,145.386432486,20.884201123,1,1,Low
07-02-2024 20:20,S010,2.907678423,93.031144103,17.576879446,0,1,Low
07-02-2024 20:25,S004,2.985915323,90.155436724,21.983193787,1,0,Low
07-02-2024 20:30,S006,3.885401296,58.639534325,11.088994078,1,1,Medium
07-02-2024 20:35,S009,2.23255736,177.452416575,11.631975866,1,1,Low
07-02-2024 20:40,S010,3.506932558,155.251400541,11.567031299,1,1,Medium
07-02-2024 20:45,S008,2.039788929,188.627259385,11.409908346,0,1,Low
07-02-2024 20:50,S009,3.732760184,152.693817483,16.042225266,0,0,Low
07-02-2024 20:55,S002,3.658465833,128.532705263,26.07544701,0,0,Low
07-02-2024 21:00,S004,2.323746153,191.632052867,21.246960371,0,1,Low
07-02-2024 21:05,S002,2.874157798,121.914929742,13.90602611,1,1,Low
07-02-2024 21:10,S008,3.375234949,210.606423099,13.790294963,1,1,Low
07-02-2024 21:15,S009,3.409863619,72.927295371,21.58683848,1,0,Low
07-02-2024 21:20,S002,3.424376662,98.893238852,27.863511383,1,0,Low
07-02-2024 21:25,S004,2.096588833,82.6760872,10.170470557,0,0,Low
07-02-2024 21:30,S003,2.339003555,181.779501612,17.897971684,1,1,Low
07-02-2024 21:35,S004,2.598258261,111.030260526,21.374056549,1,0,Low
07-02-2024 21:40,S006,3.561099092,107.321299451,22.602818986,0,0,Low
07-02-2024 21:45,S009,4.472692408,160.421493072,21.098878321,0,0,Low
07-02-2024 21:50,S004,4.4462676,156.462605701,23.032316676,0,0,Low
07-02-2024 21:55,S002,4.046410627,53.932261938,16.953898877,1,0,Medium
07-02-2024 22:00,S009,4.21528751,138.262868601,12.578632556,0,0,Low
07-02-2024 22:05,S009,3.718555146,126.266313771,22.49052079,1,0,Medium
07-02-2024 22:10,S005,4.243037828,97.778798632,20.16337962,0,0,Low
07-02-2024 22:15,S009,2.067400979,91.484081728,11.27151034,1,1,Low
07-02-2024 22:20,S004,3.455290251,67.380732798,21.116655656,1,0,Low
07-02-2024 22:25,S001,4.257008837,136.972563314,24.652874313,1,1,Medium
07-02-2024 22:30,S004,4.441319308,153.108412888,15.203276041,0,0,Low
07-02-2024 22:35,S009,4.237355409,124.878904856,11.482793478,0,1,Low
07-02-2024 22:40,S009,3.089270058,116.241513962,17.709522853,1,1,Low
07-02-2024 22:45,S007,2.326067775,104.719381146,14.797272302,1,1,Low
07-02-2024 22:50,S003,3.349034353,95.257441385,12.535278461,0,1,Low
07-02-2024 22:55,S010,4.208454534,101.074466362,24.917513496,0,1,Low
07-02-2024 23:00,S001,2.224949591,127.152124861,12.659986727,0,1,Low
07-02-2024 23:05,S006,4.059018569,173.652506076,28.338752351,0,0,Medium
07-02-2024 23:10,S005,4.495196853,106.237092824,29.275832319,1,1,Medium
07-02-2024 23:15,S010,3.346999824,149.069034293,28.914069913,1,1,Medium
07-02-2024 23:20,S008,3.891250902,72.879312818,19.391915665,1,0,Medium
07-02-2024 23:25,S003,3.561148327,50.822264523,17.523176533,0,0,Low
07-02-2024 23:30,S005,3.145976368,202.374760239,15.641217724,1,0,Low
07-02-2024 23:35,S003,2.935892878,169.461666644,12.562835231,0,0,Low
07-02-2024 23:40,S007,2.517130642,209.985078287,18.141203273,1,0,Low
07-02-2024 23:45,S006,3.582120967,139.71300108,16.85788487,0,0,Low
07-02-2024 23:50,S003,2.464721161,166.551056618,18.658279699,1,0,Low
07-02-2024 23:55,S008,3.98022538,54.355938809,15.920753942,0,1,Low
08-02-2024 00:00,S005,3.234188819,202.268409064,28.033993594,0,1,Medium
08-02-2024 00:05,S006,2.550534779,139.124165279,26.859860976,1,0,Low
08-02-2024 00:10,S001,3.831071373,128.060282964,10.233819062,0,0,Low
08-02-2024 00:15,S005,3.672849853,195.123838303,11.052262868,1,0,Medium
08-02-2024 00:20,S006,3.803769378,75.373505098,27.399090894,1,0,Medium
08-02-2024 00:25,S009,4.28672425,113.077739575,23.545146957,0,1,Low
08-02-2024 00:30,S001,2.194920002,216.134310581,18.245845628,1,0,Low
08-02-2024 00:35,S001,2.161140769,198.757211819,20.362629693,0,1,Low
08-02-2024 00:40,S009,3.012888442,108.277423742,27.221073902,0,0,Low
08-02-2024 00:45,S010,2.072411715,118.195739731,27.185253016,0,0,Low
08-02-2024 00:50,S005,2.458136307,183.112588316,19.234057439,0,0,Low
08-02-2024 00:55,S006,3.411561045,83.73234035,17.552753175,1,0,Low
08-02-2024 01:00,S005,2.15581667,99.036006622,13.218333049,1,1,Low
08-02-2024 01:05,S003,3.085562283,90.740128801,16.910212727,0,0,Low
08-02-2024 01:10,S006,2.715607254,160.040379765,29.092619191,0,1,Medium
08-02-2024 01:15,S007,2.622327004,208.825410552,27.367921306,1,0,Low
08-02-2024 01:20,S009,2.150082432,88.19187066,11.689548135,1,1,Low
08-02-2024 01:25,S002,4.383826546,81.983628656,22.235346285,1,0,Medium
08-02-2024 01:30,S008,3.797582006,190.7340546,28.733847167,1,1,Medium
08-02-2024 01:35,S007,3.147861502,66.963654089,28.788611816,1,0,Medium
08-02-2024 01:40,S003,4.398286575,160.276791223,11.784319135,1,1,Medium
08-02-2024 01:45,S001,2.307257383,172.511933388,20.840568999,1,1,Low
08-02-2024 01:50,S001,3.556564909,52.023681647,14.364855311,0,0,Low
08-02-2024 01:55,S001,2.759990383,119.800455332,27.598642238,1,1,Low
08-02-2024 02:00,S007,3.60371034,134.913138273,11.047567224,1,1,Medium
08-02-2024 02:05,S001,2.451872426,56.926495974,24.394105527,1,1,Low
08-02-2024 02:10,S010,2.70873851,69.315437674,13.378900725,1,1,Low
08-02-2024 02:15,S005,3.387095291,217.757390271,23.762176994,0,1,Low
08-02-2024 02:20,S010,2.831530167,58.185394815,17.494877183,1,1,Low
08-02-2024 02:25,S007,2.454570246,110.662041598,13.82718406,1,0,Low
08-02-2024 02:30,S010,3.406486534,67.545291693,21.508718618,0,1,Low
08-02-2024 02:35,S006,2.588005941,164.980965619,16.688060274,1,1,Low
08-02-2024 02:40,S009,3.26660999,136.47179757,26.410565207,1,0,Low
08-02-2024 02:45,S007,2.417010901,200.617070061,29.542983647,0,1,Medium
08-02-2024 02:50,S010,2.669865258,103.346689161,12.334094884,0,0,Low
08-02-2024 02:55,S004,3.71510383,148.117364878,25.382954434,0,1,Low
08-02-2024 03:00,S007,3.876344037,103.52543074,23.592046448,1,0,Medium
08-02-2024 03:05,S009,2.697559292,193.669450963,27.444043139,1,1,Low
08-02-2024 03:10,S006,4.182898288,110.879178865,21.442323358,0,0,Low
08-02-2024 03:15,S003,4.435453603,101.272668003,16.322219416,1,1,Medium
08-02-2024 03:20,S009,4.098933416,162.677110757,27.449962826,0,1,Low
08-02-2024 03:25,S008,2.774146388,143.77540575,25.74521534,1,0,Low
08-02-2024 03:30,S002,2.762258376,137.874787015,19.776762055,1,0,Low
08-02-2024 03:35,S010,3.776288891,79.363755782,20.407061573,1,1,Medium
08-02-2024 03:40,S006,3.11008346,138.378772263,23.809020969,0,1,Low
08-02-2024 03:45,S001,2.130338172,106.383505249,19.413495384,1,0,Low
08-02-2024 03:50,S006,2.245089016,164.30097234,20.896928949,0,0,Low
08-02-2024 03:55,S005,3.809005269,189.330437363,10.673076787,0,0,Low
08-02-2024 04:00,S001,4.376118678,63.649191077,29.827010393,0,1,Medium
08-02-2024 04:05,S002,3.843321401,74.700359834,17.726316385,0,0,Low
08-02-2024 04:10,S008,4.236826588,106.990140252,15.842491983,1,0,Medium
08-02-2024 04:15,S007,2.264053557,74.702901776,29.758309805,0,0,Medium
08-02-2024 04:20,S003,3.719083139,218.093939184,14.114473138,0,1,Low
08-02-2024 04:25,S004,3.293701781,164.602933429,20.243936864,0,0,Low
08-02-2024 04:30,S010,3.979889659,164.481084,19.967190552,0,1,Low
08-02-2024 04:35,S010,2.906587005,216.461039934,20.463112701,0,1,Low
08-02-2024 04:40,S010,2.260106345,218.503659852,16.900670223,0,0,Low
08-02-2024 04:45,S007,2.889950054,79.361642205,19.210552632,0,0,Low
08-02-2024 04:50,S010,3.676916378,148.935222594,11.703718619,0,0,Low
08-02-2024 04:55,S009,2.324750825,70.610622384,20.564841638,0,0,Low
08-02-2024 05:00,S005,3.050408605,90.390374528,10.265936921,1,0,Low
08-02-2024 05:05,S004,2.828235186,117.97039302,28.512856541,1,1,Medium
08-02-2024 05:10,S004,3.513844609,199.555643107,23.637193579,0,0,Low
08-02-2024 05:15,S001,4.157294717,211.813005005,17.441242046,0,0,Low
08-02-2024 05:20,S007,3.262406736,155.981492996,28.339112551,1,1,Medium
08-02-2024 05:25,S003,2.123524301,135.870662164,16.275433365,1,1,Low
08-02-2024 05:30,S002,2.001430559,189.782735353,12.281697166,1,0,Low
08-02-2024 05:35,S009,3.376561328,183.866415579,12.05479346,0,0,Low
08-02-2024 05:40,S010,3.21497717,166.053932338,11.233504251,1,0,Low
08-02-2024 05:45,S004,4.393777564,139.141771468,23.496426626,1,0,Medium
08-02-2024 05:50,S007,4.232150496,121.524791557,25.860467548,0,1,Low
08-02-2024 05:55,S010,3.541618224,151.098852539,22.665308648,1,1,Medium
08-02-2024 06:00,S008,2.997416068,52.402421154,13.043259361,1,0,Low
08-02-2024 06:05,S010,2.319824346,182.657119786,24.058621057,0,0,Low
08-02-2024 06:10,S001,4.218653178,203.872903055,18.868464622,1,0,High
08-02-2024 06:15,S002,2.576466209,52.331646521,24.921895667,1,0,Low
08-02-2024 06:20,S003,2.727836673,52.804607308,17.297792938,1,0,Low
08-02-2024 06:25,S005,2.597522592,173.882769941,27.788478795,0,0,Low
08-02-2024 06:30,S001,3.407844189,117.688633524,13.897532326,1,1,Low
08-02-2024 06:35,S006,4.274188939,186.324575942,12.451002322,1,1,High
08-02-2024 06:40,S008,3.679307882,84.408098602,21.255219419,0,0,Low
08-02-2024 06:45,S001,4.368767241,136.851085459,19.178190485,1,1,Medium
08-02-2024 06:50,S007,2.156605946,111.10445085,17.660317881,0,0,Low
08-02-2024 06:55,S002,3.319198599,94.372723261,14.845576373,1,1,Low
08-02-2024 07:00,S004,2.81775237,147.556803673,26.456885713,1,0,Low
08-02-2024 07:05,S006,3.806104437,176.369501235,20.771128416,0,1,Low
08-02-2024 07:10,S003,2.738486083,188.614617962,19.623596437,1,0,Low
08-02-2024 07:15,S003,2.43241634,169.157503214,18.666935063,0,1,Low
08-02-2024 07:20,S008,4.238391299,163.531419895,11.704449032,0,0,Low
08-02-2024 07:25,S007,4.057050216,206.888674116,21.193211797,1,1,Medium
08-02-2024 07:30,S009,2.83219111,121.503169672,19.10679536,0,1,Low
08-02-2024 07:35,S010,2.755016293,171.548827044,10.972518423,1,1,Low
08-02-2024 07:40,S006,3.139757967,89.194244571,18.853110628,1,0,Low
08-02-2024 07:45,S006,3.850922322,84.992825111,24.572665453,1,0,Medium
08-02-2024 07:50,S003,2.887172078,191.28874016,15.032726974,1,1,Low
08-02-2024 07:55,S008,4.041832172,148.680812245,20.32950234,0,1,Low
08-02-2024 08:00,S003,4.200082063,71.661279183,15.815314626,0,0,Low
08-02-2024 08:05,S006,2.075686151,79.308585631,11.738389771,0,0,Low
08-02-2024 08:10,S001,3.728316642,98.111389874,29.172701433,1,1,Medium
08-02-2024 08:15,S010,2.106749553,79.826504409,15.957096666,1,0,Low
08-02-2024 08:20,S008,4.190213809,76.791397813,20.31461507,1,1,Medium
08-02-2024 08:25,S006,4.445167832,79.891996482,13.802538941,0,0,Low
08-02-2024 08:30,S004,3.780925244,197.804705425,26.090771212,1,0,Medium
08-02-2024 08:35,S004,4.074824665,83.213898414,10.313300775,1,1,Medium
08-02-2024 08:40,S007,2.314882814,51.432443664,20.438152326,0,1,Low
08-02-2024 08:45,S003,3.373468137,173.213024842,15.224604987,0,1,Low
08-02-2024 08:50,S006,4.123366491,76.607864491,25.904241765,1,1,Medium
08-02-2024 08:55,S009,3.703949243,147.943687041,26.747110911,1,1,Medium
08-02-2024 09:00,S008,3.873264253,84.288002715,18.073654481,0,1,Low
08-02-2024 09:05,S006,2.885017755,157.260286336,24.597476123,1,1,Low
08-02-2024 09:10,S009,4.318803924,125.152724195,23.848518945,1,1,Medium
08-02-2024 09:15,S005,2.221099535,124.306914945,13.984527394,1,0,Low
08-02-2024 09:20,S001,4.35217433,105.239183606,26.582617793,1,1,Medium
08-02-2024 09:25,S001,2.635783423,143.708784947,27.210802636,1,1,Low
08-02-2024 09:30,S007,2.55151001,217.791829898,29.664679159,1,1,Medium
08-02-2024 09:35,S003,3.095324116,105.46740514,14.464134905,0,1,Low
08-02-2024 09:40,S004,3.771261445,149.984862187,24.082512275,0,1,Low
08-02-2024 09:45,S005,2.957059558,169.059148389,29.190682201,1,1,Medium
08-02-2024 09:50,S004,2.719565787,135.490479662,19.37615241,0,0,Low
08-02-2024 09:55,S002,3.394360742,131.400528906,23.616200164,0,0,Low
08-02-2024 10:00,S007,2.812849532,170.207363967,15.922484119,0,0,Low
08-02-2024 10:05,S004,3.588075019,191.038423377,18.807984818,0,1,Low
08-02-2024 10:10,S002,2.222984979,76.914699425,18.997859259,1,1,Low
08-02-2024 10:15,S010,4.145571546,175.769642169,17.741676288,1,0,Medium
08-02-2024 10:20,S009,4.2053644,188.834508467,28.966024906,0,0,High
08-02-2024 10:25,S002,4.449037666,79.459154374,17.139051498,0,0,Low
08-02-2024 10:30,S008,2.701158914,147.92022376,28.283371855,0,0,Medium
08-02-2024 10:35,S005,3.451305205,62.903458312,26.502843429,1,0,Low
08-02-2024 10:40,S002,4.176848707,183.097607132,24.907908224,1,0,Medium
08-02-2024 10:45,S001,4.16138023,164.316685828,12.121249171,1,1,Medium
08-02-2024 10:50,S010,2.228351829,122.8828362,25.268826019,0,1,Low
08-02-2024 10:55,S004,2.347993238,73.28388967,12.104273908,0,0,Low
08-02-2024 11:00,S007,2.913055186,88.011209866,10.963052535,0,0,Low
08-02-2024 11:05,S006,3.771930723,86.475350011,13.102889691,0,0,Low
08-02-2024 11:10,S009,2.46836545,54.556270442,13.421221058,0,1,Low
08-02-2024 11:15,S003,3.114297269,169.633879128,15.996979584,1,0,Low
08-02-2024 11:20,S002,2.569136034,184.726562736,14.662053168,1,1,Low
08-02-2024 11:25,S006,2.537416588,196.15955436,28.298024648,0,0,Medium
08-02-2024 11:30,S004,2.145441515,107.59345044,14.783265141,0,0,Low
08-02-2024 11:35,S001,2.117248818,102.34835931,24.246039682,0,1,Low
08-02-2024 11:40,S004,4.137721776,91.435891403,18.40108642,1,1,Medium
08-02-2024 11:45,S010,2.948516658,103.453858952,13.719330392,1,0,Low
08-02-2024 11:50,S007,3.627114606,125.334747529,28.763614099,1,1,Medium
08-02-2024 11:55,S004,2.605618984,90.790516593,21.622289737,1,1,Low
08-02-2024 12:00,S002,2.356101364,195.333773973,19.194419668,1,1,Low
08-02-2024 12:05,S009,3.354427889,172.850750492,22.472082443,0,1,Low
08-02-2024 12:10,S002,3.008802733,135.258419478,12.142543251,0,1,Low
08-02-2024 12:15,S003,2.746835809,128.195243446,22.773787225,0,0,Low
08-02-2024 12:20,S001,3.862717572,123.175881138,12.209178972,1,1,Medium
08-02-2024 12:25,S005,4.253066254,196.529852539,29.660336974,0,0,High
08-02-2024 12:30,S005,4.271711429,176.99705304,14.026789582,0,0,Low
08-02-2024 12:35,S004,3.840194956,151.220411852,15.713960513,0,1,Low
08-02-2024 12:40,S006,2.639787054,100.121387244,15.836078157,0,1,Low
08-02-2024 12:45,S009,3.012100397,200.80191373,21.316480302,1,0,Low
08-02-2024 12:50,S006,2.131507957,117.423996568,28.096162276,1,1,Medium
08-02-2024 12:55,S008,3.537839348,79.070790601,14.404754121,0,0,Low
08-02-2024 13:00,S007,2.40032353,213.819032159,19.704803005,0,1,Low
08-02-2024 13:05,S007,3.951755406,99.533555224,16.918059493,0,1,Low
08-02-2024 13:10,S009,2.103164275,93.145770458,26.587207188,1,0,Low
08-02-2024 13:15,S004,3.094139064,96.839499237,21.943188621,0,0,Low
08-02-2024 13:20,S006,2.246662688,107.488467384,26.85515122,1,1,Low
08-02-2024 13:25,S004,4.078551034,124.32462288,27.044441368,0,1,Low
08-02-2024 13:30,S006,3.654999891,64.838056761,24.120896001,1,1,Medium
08-02-2024 13:35,S003,2.988280941,195.888954393,13.425153907,0,0,Low
08-02-2024 13:40,S008,3.14348426,145.785832992,25.591082124,0,0,Low
08-02-2024 13:45,S002,3.557065508,67.200265971,19.244533097,0,1,Low
08-02-2024 13:50,S009,4.308021509,99.475070501,28.903354664,0,1,Medium
08-02-2024 13:55,S005,3.057423501,191.827213612,18.92642345,1,1,Low
08-02-2024 14:00,S003,2.366187561,191.279955187,22.228630727,1,1,Low
08-02-2024 14:05,S001,3.323949674,175.290177353,16.549669555,0,1,Low
08-02-2024 14:10,S008,3.767690825,131.516339346,26.485868524,1,1,Medium
08-02-2024 14:15,S005,2.14976785,176.995552368,21.307148506,1,0,Low
08-02-2024 14:20,S006,2.740277233,151.762348002,15.738775742,0,1,Low
08-02-2024 14:25,S003,4.461119216,189.434529944,28.912829232,0,1,High
08-02-2024 14:30,S004,2.078502115,152.612269091,22.963325681,0,1,Low
08-02-2024 14:35,S006,3.184795305,149.870693881,27.541528743,1,0,Low
08-02-2024 14:40,S007,2.775645691,78.69111656,13.094947206,1,0,Low
08-02-2024 14:45,S002,2.980748181,105.168849192,14.377527887,0,0,Low
08-02-2024 14:50,S001,4.250360519,108.665215044,23.780247803,0,0,Low
08-02-2024 14:55,S010,4.124331526,91.763012475,24.073571462,1,1,Medium
08-02-2024 15:00,S010,3.931187864,209.103558157,18.800535678,0,1,Low
08-02-2024 15:05,S009,3.532394679,57.729137155,14.356555931,0,0,Low
08-02-2024 15:10,S002,3.105681442,89.818576448,18.861554929,1,0,Low
08-02-2024 15:15,S005,3.902078285,124.11267815,18.048255481,0,0,Low
08-02-2024 15:20,S007,2.345194894,96.925805602,15.196002053,0,1,Low
08-02-2024 15:25,S001,2.980399413,102.763141642,21.614973532,0,0,Low
08-02-2024 15:30,S002,2.334015067,166.41360644,29.389577055,0,1,Medium
08-02-2024 15:35,S009,2.47345941,127.658376413,10.795567156,1,1,Low
08-02-2024 15:40,S007,3.204607132,56.275636272,17.244671099,1,0,Low
08-02-2024 15:45,S006,2.744559244,176.872018611,28.394094758,0,0,Medium
08-02-2024 15:50,S008,3.383838752,196.225073406,10.283884084,1,0,Low
08-02-2024 15:55,S001,4.310681966,184.50027898,22.862921276,1,0,High
08-02-2024 16:00,S001,2.207586767,191.039408569,26.207841574,1,1,Low
08-02-2024 16:05,S004,4.462244153,213.212150918,20.464583818,0,0,High
08-02-2024 16:10,S001,3.739784903,87.731560322,22.912538776,0,0,Low
08-02-2024 16:15,S002,3.01148786,112.285041563,21.635435673,0,0,Low
08-02-2024 16:20,S007,4.123862041,98.047112209,26.102902568,1,0,Medium
08-02-2024 16:25,S003,2.882504148,153.510151455,16.762981666,1,1,Low
08-02-2024 16:30,S002,2.577951082,112.562867615,21.921829605,1,1,Low
08-02-2024 16:35,S010,3.539651767,118.778773716,19.764119221,0,1,Low
08-02-2024 16:40,S010,3.436656091,89.553945895,28.932252651,1,0,Medium
08-02-2024 16:45,S009,2.742474602,191.306658839,28.941737848,1,0,Medium
08-02-2024 16:50,S008,4.130083472,145.335306735,10.809274126,1,0,Medium
08-02-2024 16:55,S010,3.337100435,94.474448778,15.472770108,1,0,Low
08-02-2024 17:00,S006,2.061463176,117.215725084,29.827700253,1,1,Medium
08-02-2024 17:05,S008,2.618689349,146.798797861,14.91892274,1,0,Low
08-02-2024 17:10,S008,2.915755991,118.028631293,16.878642842,0,0,Low
08-02-2024 17:15,S004,2.255399401,209.858749854,10.515046768,0,1,Low
08-02-2024 17:20,S006,2.51211478,87.183166686,22.67936892,0,0,Low
08-02-2024 17:25,S001,4.494289676,206.050055177,18.925640347,1,1,High
08-02-2024 17:30,S002,4.328206507,63.791826116,15.287324145,0,0,Low
08-02-2024 17:35,S010,3.167201056,169.293215963,22.716776799,1,0,Low
08-02-2024 17:40,S008,2.969862471,96.406911499,27.1629368,0,1,Low
08-02-2024 17:45,S007,3.245766702,200.359749085,14.232237266,0,0,Low
08-02-2024 17:50,S006,3.620097603,108.992938568,27.97325544,1,1,Medium
08-02-2024 17:55,S010,2.91952978,80.482486111,14.015834928,0,0,Low
08-02-2024 18:00,S003,3.11930481,80.954839458,12.948261795,1,0,Low
08-02-2024 18:05,S005,2.907112885,134.915325698,10.971781884,0,1,Low
08-02-2024 18:10,S005,2.003263798,151.356350124,24.654309357,1,1,Low
08-02-2024 18:15,S002,4.316154305,153.410279618,26.911507592,1,1,Medium
08-02-2024 18:20,S002,2.368996094,126.47722326,13.486334965,1,1,Low
08-02-2024 18:25,S004,3.233882189,149.706198809,16.166164275,1,1,Low
08-02-2024 18:30,S008,3.719848995,103.54753754,20.812791664,1,0,Medium
08-02-2024 18:35,S007,4.481498787,67.262571886,21.623075175,1,1,Medium
08-02-2024 18:40,S008,3.100787273,161.656158624,29.991459074,1,1,Medium
08-02-2024 18:45,S005,2.63990583,174.67217658,24.384475414,0,0,Low
08-02-2024 18:50,S005,3.978732794,198.194822687,10.233992093,0,1,Low
08-02-2024 18:55,S008,2.249451281,160.839686195,22.814737709,1,0,Low
08-02-2024 19:00,S003,2.617065053,169.904984679,21.28173268,0,0,Low
08-02-2024 19:05,S010,4.306829639,51.374752844,10.341064861,1,0,Medium
